"Year","GEO","Character","Sex","Age","VALUE"
2013,"Newfoundland and Labrador","Full-time employment","Males","25 to 54 years",80.8
2013,"Newfoundland and Labrador","Full-time employment","Males","55 years and over",24.5
2013,"Newfoundland and Labrador","Full-time employment","Females","15 years and over",92.1
2013,"Newfoundland and Labrador","Full-time employment","Females","15 to 24 years",8
2013,"Newfoundland and Labrador","Full-time employment","Females","25 to 54 years",68.8
2013,"Newfoundland and Labrador","Full-time employment","Females","55 years and over",15.3
2013,"Newfoundland and Labrador","Part-time employment","Both sexes","15 years and over",35
2013,"Newfoundland and Labrador","Part-time employment","Both sexes","15 to 24 years",12.8
2013,"Newfoundland and Labrador","Part-time employment","Both sexes","25 to 54 years",14.9
2013,"Newfoundland and Labrador","Part-time employment","Both sexes","55 years and over",7.3
2013,"Newfoundland and Labrador","Part-time employment","Males","15 years and over",10.2
2013,"Newfoundland and Labrador","Part-time employment","Males","15 to 24 years",5.5
2013,"Newfoundland and Labrador","Part-time employment","Males","25 to 54 years",2.3
2013,"Newfoundland and Labrador","Part-time employment","Males","55 years and over",2.4
2013,"Newfoundland and Labrador","Part-time employment","Females","15 years and over",24.8
2013,"Newfoundland and Labrador","Part-time employment","Females","15 to 24 years",7.3
2013,"Newfoundland and Labrador","Part-time employment","Females","25 to 54 years",12.7
2013,"Newfoundland and Labrador","Part-time employment","Females","55 years and over",4.8
2013,"Newfoundland and Labrador","Unemployment","Both sexes","15 years and over",32.4
2013,"Newfoundland and Labrador","Unemployment","Both sexes","15 to 24 years",6.2
2013,"Newfoundland and Labrador","Unemployment","Both sexes","25 to 54 years",17.9
2013,"Newfoundland and Labrador","Unemployment","Both sexes","55 years and over",8.4
2013,"Newfoundland and Labrador","Unemployment","Males","15 years and over",18.7
2013,"Newfoundland and Labrador","Unemployment","Males","15 to 24 years",3.7
2013,"Newfoundland and Labrador","Unemployment","Males","25 to 54 years",9.9
2013,"Newfoundland and Labrador","Unemployment","Males","55 years and over",5.1
2013,"Newfoundland and Labrador","Unemployment","Females","15 years and over",13.8
2013,"Newfoundland and Labrador","Unemployment","Females","15 to 24 years",2.5
2013,"Newfoundland and Labrador","Unemployment","Females","25 to 54 years",8
2013,"Newfoundland and Labrador","Unemployment","Females","55 years and over",3.3
2013,"Newfoundland and Labrador","Unemployment rate","Both sexes","15 years and over",11.8
2013,"Newfoundland and Labrador","Unemployment rate","Both sexes","15 to 24 years",16.9
2013,"Newfoundland and Labrador","Unemployment rate","Both sexes","25 to 54 years",9.8
2013,"Newfoundland and Labrador","Unemployment rate","Both sexes","55 years and over",15.2
2013,"Newfoundland and Labrador","Unemployment rate","Males","15 years and over",13
2013,"Newfoundland and Labrador","Unemployment rate","Males","15 to 24 years",19.7
2013,"Newfoundland and Labrador","Unemployment rate","Males","25 to 54 years",10.7
2013,"Newfoundland and Labrador","Unemployment rate","Males","55 years and over",16
2013,"Newfoundland and Labrador","Unemployment rate","Females","15 years and over",10.6
2013,"Newfoundland and Labrador","Unemployment rate","Females","15 to 24 years",14
2013,"Newfoundland and Labrador","Unemployment rate","Females","25 to 54 years",8.9
2013,"Newfoundland and Labrador","Unemployment rate","Females","55 years and over",14.1
2013,"Prince Edward Island","Labour force","Both sexes","15 years and over",83.5
2013,"Prince Edward Island","Labour force","Both sexes","15 to 24 years",13.2
2013,"Prince Edward Island","Labour force","Both sexes","25 to 54 years",50.5
2013,"Prince Edward Island","Labour force","Both sexes","55 years and over",19.8
2013,"Prince Edward Island","Labour force","Males","15 years and over",42.7
2013,"Prince Edward Island","Labour force","Males","15 to 24 years",6.5
2013,"Prince Edward Island","Labour force","Males","25 to 54 years",25.3
2013,"Prince Edward Island","Labour force","Males","55 years and over",10.9
2013,"Prince Edward Island","Labour force","Females","15 years and over",40.8
2013,"Prince Edward Island","Labour force","Females","15 to 24 years",6.6
2013,"Prince Edward Island","Labour force","Females","25 to 54 years",25.2
2013,"Prince Edward Island","Labour force","Females","55 years and over",8.9
2013,"Prince Edward Island","Employment","Both sexes","15 years and over",73.8
2013,"Prince Edward Island","Employment","Both sexes","15 to 24 years",10.8
2013,"Prince Edward Island","Employment","Both sexes","25 to 54 years",45.4
2013,"Prince Edward Island","Employment","Both sexes","55 years and over",17.5
2013,"Prince Edward Island","Employment","Males","15 years and over",36.9
2013,"Prince Edward Island","Employment","Males","15 to 24 years",5.2
2013,"Prince Edward Island","Employment","Males","25 to 54 years",22.4
2013,"Prince Edward Island","Employment","Males","55 years and over",9.4
2013,"Prince Edward Island","Employment","Females","15 years and over",36.9
2013,"Prince Edward Island","Employment","Females","15 to 24 years",5.7
2013,"Prince Edward Island","Employment","Females","25 to 54 years",23.1
2013,"Prince Edward Island","Employment","Females","55 years and over",8.1
2013,"Prince Edward Island","Full-time employment","Both sexes","15 years and over",60.8
2013,"Prince Edward Island","Full-time employment","Both sexes","15 to 24 years",6
2013,"Prince Edward Island","Full-time employment","Both sexes","25 to 54 years",40.6
2013,"Prince Edward Island","Full-time employment","Both sexes","55 years and over",14.3
2013,"Prince Edward Island","Full-time employment","Males","15 years and over",32.5
2013,"Prince Edward Island","Full-time employment","Males","15 to 24 years",3.3
2013,"Prince Edward Island","Full-time employment","Males","25 to 54 years",21.1
2013,"Prince Edward Island","Full-time employment","Males","55 years and over",8.2
2013,"Prince Edward Island","Full-time employment","Females","15 years and over",28.3
2013,"Prince Edward Island","Full-time employment","Females","15 to 24 years",2.7
2013,"Prince Edward Island","Full-time employment","Females","25 to 54 years",19.5
2013,"Prince Edward Island","Full-time employment","Females","55 years and over",6.1
2013,"Prince Edward Island","Part-time employment","Both sexes","15 years and over",13
2013,"Prince Edward Island","Part-time employment","Both sexes","15 to 24 years",4.9
2013,"Prince Edward Island","Part-time employment","Both sexes","25 to 54 years",4.9
2013,"Prince Edward Island","Part-time employment","Both sexes","55 years and over",3.3
2013,"Prince Edward Island","Part-time employment","Males","15 years and over",4.4
2013,"Prince Edward Island","Part-time employment","Males","15 to 24 years",1.9
2013,"Prince Edward Island","Part-time employment","Males","25 to 54 years",1.3
2013,"Prince Edward Island","Part-time employment","Males","55 years and over",1.2
2013,"Prince Edward Island","Part-time employment","Females","15 years and over",8.6
2013,"Prince Edward Island","Part-time employment","Females","15 to 24 years",3
2013,"Prince Edward Island","Part-time employment","Females","25 to 54 years",3.6
2013,"Prince Edward Island","Part-time employment","Females","55 years and over",2
2013,"Prince Edward Island","Unemployment","Both sexes","15 years and over",9.7
2013,"Prince Edward Island","Unemployment","Both sexes","15 to 24 years",2.3
2013,"Prince Edward Island","Unemployment","Both sexes","25 to 54 years",5.1
2013,"Prince Edward Island","Unemployment","Both sexes","55 years and over",2.3
2013,"Prince Edward Island","Unemployment","Males","15 years and over",5.8
2013,"Prince Edward Island","Unemployment","Males","15 to 24 years",1.4
2013,"Prince Edward Island","Unemployment","Males","25 to 54 years",2.9
2013,"Prince Edward Island","Unemployment","Males","55 years and over",1.5
2013,"Prince Edward Island","Unemployment","Females","15 years and over",3.9
2013,"Prince Edward Island","Unemployment","Females","15 to 24 years",1
2013,"Prince Edward Island","Unemployment","Females","25 to 54 years",2.2
2013,"Prince Edward Island","Unemployment","Females","55 years and over",0.8
2013,"Prince Edward Island","Unemployment rate","Both sexes","15 years and over",11.6
2013,"Prince Edward Island","Unemployment rate","Both sexes","15 to 24 years",17.4
2013,"Prince Edward Island","Unemployment rate","Both sexes","25 to 54 years",10.1
2013,"Prince Edward Island","Unemployment rate","Both sexes","55 years and over",11.6
2013,"Prince Edward Island","Unemployment rate","Males","15 years and over",13.6
2013,"Prince Edward Island","Unemployment rate","Males","15 to 24 years",21.5
2013,"Prince Edward Island","Unemployment rate","Males","25 to 54 years",11.5
2013,"Prince Edward Island","Unemployment rate","Males","55 years and over",13.8
2013,"Prince Edward Island","Unemployment rate","Females","15 years and over",9.6
2013,"Prince Edward Island","Unemployment rate","Females","15 to 24 years",15.2
2013,"Prince Edward Island","Unemployment rate","Females","25 to 54 years",8.7
2013,"Prince Edward Island","Unemployment rate","Females","55 years and over",9
2013,"Nova Scotia","Labour force","Both sexes","15 years and over",500.6
2013,"Nova Scotia","Labour force","Both sexes","15 to 24 years",76.8
2013,"Nova Scotia","Labour force","Both sexes","25 to 54 years",318.7
2013,"Nova Scotia","Labour force","Both sexes","55 years and over",105
2013,"Nova Scotia","Labour force","Males","15 years and over",254.7
2013,"Nova Scotia","Labour force","Males","15 to 24 years",38.8
2013,"Nova Scotia","Labour force","Males","25 to 54 years",158
2013,"Nova Scotia","Labour force","Males","55 years and over",58
2013,"Nova Scotia","Labour force","Females","15 years and over",245.8
2013,"Nova Scotia","Labour force","Females","15 to 24 years",38.1
2013,"Nova Scotia","Labour force","Females","25 to 54 years",160.8
2013,"Nova Scotia","Labour force","Females","55 years and over",47
2013,"Nova Scotia","Employment","Both sexes","15 years and over",455.3
2013,"Nova Scotia","Employment","Both sexes","15 to 24 years",63.5
2013,"Nova Scotia","Employment","Both sexes","25 to 54 years",294.7
2013,"Nova Scotia","Employment","Both sexes","55 years and over",97.2
2013,"Nova Scotia","Employment","Males","15 years and over",228.1
2013,"Nova Scotia","Employment","Males","15 to 24 years",30.9
2013,"Nova Scotia","Employment","Males","25 to 54 years",144.6
2013,"Nova Scotia","Employment","Males","55 years and over",52.6
2013,"Nova Scotia","Employment","Females","15 years and over",227.2
2013,"Nova Scotia","Employment","Females","15 to 24 years",32.5
2013,"Nova Scotia","Employment","Females","25 to 54 years",150.1
2013,"Nova Scotia","Employment","Females","55 years and over",44.6
2013,"Nova Scotia","Full-time employment","Both sexes","15 years and over",365.8
2013,"Nova Scotia","Full-time employment","Both sexes","15 to 24 years",33.5
2013,"Nova Scotia","Full-time employment","Both sexes","25 to 54 years",260
2013,"Nova Scotia","Full-time employment","Both sexes","55 years and over",72.3
2013,"Nova Scotia","Full-time employment","Males","15 years and over",199.9
2013,"Nova Scotia","Full-time employment","Males","15 to 24 years",19.1
2013,"Nova Scotia","Full-time employment","Males","25 to 54 years",137.3
2013,"Nova Scotia","Full-time employment","Males","55 years and over",43.5
2013,"Nova Scotia","Full-time employment","Females","15 years and over",165.9
2013,"Nova Scotia","Full-time employment","Females","15 to 24 years",14.4
2013,"Nova Scotia","Full-time employment","Females","25 to 54 years",122.7
2013,"Nova Scotia","Full-time employment","Females","55 years and over",28.8
2013,"Nova Scotia","Part-time employment","Both sexes","15 years and over",89.5
2013,"Nova Scotia","Part-time employment","Both sexes","15 to 24 years",29.9
2013,"Nova Scotia","Part-time employment","Both sexes","25 to 54 years",34.7
2013,"Nova Scotia","Part-time employment","Both sexes","55 years and over",24.9
2013,"Nova Scotia","Part-time employment","Males","15 years and over",28.3
2013,"Nova Scotia","Part-time employment","Males","15 to 24 years",11.8
2013,"Nova Scotia","Part-time employment","Males","25 to 54 years",7.4
2013,"Nova Scotia","Part-time employment","Males","55 years and over",9.1
2013,"Nova Scotia","Part-time employment","Females","15 years and over",61.3
2013,"Nova Scotia","Part-time employment","Females","15 to 24 years",18.1
2013,"Nova Scotia","Part-time employment","Females","25 to 54 years",27.4
2013,"Nova Scotia","Part-time employment","Females","55 years and over",15.8
2013,"Nova Scotia","Unemployment","Both sexes","15 years and over",45.2
2013,"Nova Scotia","Unemployment","Both sexes","15 to 24 years",13.4
2013,"Nova Scotia","Unemployment","Both sexes","25 to 54 years",24
2013,"Nova Scotia","Unemployment","Both sexes","55 years and over",7.8
2013,"Nova Scotia","Unemployment","Males","15 years and over",26.6
2013,"Nova Scotia","Unemployment","Males","15 to 24 years",7.8
2013,"Nova Scotia","Unemployment","Males","25 to 54 years",13.3
2013,"Nova Scotia","Unemployment","Males","55 years and over",5.4
2013,"Nova Scotia","Unemployment","Females","15 years and over",18.6
